PK_TRANSACAO,FK_CONTA,FK_CLIENTE,FK_AGENCIA,FK_COLABORADOR,NUMERO_TRANSACAO,TS_TRANSACAO,NOME_TRANSACAO,TIPO_TRASACAO,VALOR_TRANSACAO
4787,526,526,3,51,4787,2021-10-21T22:47:21.214Z,Compra Débito,Débito,-65.81
4788,159,159,7,7,4788,2019-05-18T06:42:12.942Z,Compra Crédito,Débito,-20.75
4789,849,849,7,7,4789,2020-05-21T20:08:45.669Z,Depósito em espécie,Crédito,78.49
4790,228,228,1,80,4790,2015-07-12T17:45:35.586Z,Compra Crédito,Débito,-28.32
4791,987,987,7,33,4791,2018-05-27T04:40:37.169Z,Compra Crédito,Débito,-11.16
4792,64,64,7,100,4792,2022-06-28T07:33:22.529Z,Compra Crédito,Débito,-84.08
4793,61,61,1,11,4793,2013-03-03T06:20:02.054Z,Compra Crédito,Débito,-8.19
4794,258,258,8,41,4794,2020-10-18T09:02:44.074Z,Estorno de Debito,Crédito,79.39
4795,124,124,7,71,4795,2017-05-27T13:09:39.663Z,Compra Débito,Débito,-11.32
4796,593,593,7,7,4796,2016-05-27T11:02:04.593Z,Depósito em espécie,Crédito,221.28
4797,182,182,4,45,4797,2019-05-10T23:00:52.006Z,Compra Crédito,Débito,-6.71
4798,573,573,7,71,4798,2022-09-27T19:42:40.793Z,Compra Crédito,Débito,-5.68
4799,476,476,2,95,4799,2013-07-13T05:38:24.630Z,Transferência entre CC - Crédito,Crédito,384.4
4800,629,629,3,98,4800,2017-06-24T00:00:08.229Z,Compra Crédito,Débito,-96.2
4801,237,237,2,95,4801,2019-12-30T20:47:57.474Z,Compra Crédito,Débito,-79.71
4802,816,816,3,51,4802,2013-05-06T20:29:35.485Z,Depósito em espécie,Crédito,97.41
4803,107,107,7,14,4803,2022-10-11T02:36:44.395Z,Compra Crédito,Débito,-91.42
4804,624,624,7,100,4804,2017-11-23T21:21:40.494Z,Compra Débito,Débito,-221.27
4805,116,116,4,45,4805,2014-04-08T14:52:01.328Z,Compra Débito,Débito,-37.24
4806,878,878,6,40,4806,2020-02-26T16:03:34.666Z,Compra Crédito,Débito,-17.79
4807,902,902,7,71,4807,2019-03-05T17:10:08.890Z,Compra Crédito,Débito,-19.15
4808,631,631,6,88,4808,2016-03-02T07:35:25.527Z,Compra Crédito,Débito,-29.64
4809,624,624,7,100,4809,2017-11-24T10:59:27.941Z,Compra Débito,Débito,-171.19
4810,646,646,7,14,4810,2016-09-09T01:24:13.603Z,Compra Crédito,Débito,-319.63
4811,762,762,7,42,4811,2019-07-31T19:04:13.591Z,Compra Crédito,Débito,-12.04
4812,538,538,7,33,4812,2020-10-18T08:08:00.537Z,Depósito em espécie,Crédito,6.55
4813,328,328,8,6,4813,2020-11-12T19:11:32.097Z,Compra Crédito,Débito,-26.09
4814,144,144,7,14,4814,2018-07-20T14:34:45.324Z,Depósito em espécie,Crédito,162.93
4815,913,913,7,33,4815,2019-05-10T03:53:37.571Z,Compra Crédito,Débito,-61.1
4816,710,710,7,42,4816,2016-12-31T15:51:42.355Z,Compra Crédito,Débito,-98.94
4817,569,569,4,45,4817,2021-04-16T11:34:39.342Z,Pix - Recebido,Crédito,347.7
4818,980,980,7,7,4818,2019-06-16T02:32:15.775Z,Compra Crédito,Débito,-28.04
4819,229,229,7,14,4819,2019-12-12T14:52:07.601Z,Depósito em espécie,Crédito,58.44
4820,478,478,7,14,4820,2017-12-15T17:51:05.794Z,Compra Crédito,Débito,-22.85
4821,820,820,4,35,4821,2017-02-28T04:06:44.780Z,DOC - Recebido,Crédito,51960.0
4822,239,239,6,88,4822,2022-03-03T01:22:05.355Z,Pix - Realizado,Débito,-93.4
4823,85,85,7,14,4823,2021-06-27T17:33:46.600Z,Compra Débito,Débito,-16.55
4824,446,446,7,33,4824,2019-07-14T17:52:58.646Z,Compra Crédito,Débito,-21.22
4825,793,793,7,71,4825,2022-12-29T18:05:49.355Z,Pix - Recebido,Crédito,201.8
4826,9,9,4,45,4826,2021-05-13T02:53:51.416Z,Compra Crédito,Débito,-34.47
4827,580,580,7,33,4827,2020-11-07T00:08:43.007Z,Compra Crédito,Débito,-8.42
4828,676,676,1,26,4828,2012-04-06T18:51:36.449Z,Compra Crédito,Débito,-7.1
4829,150,150,3,31,4829,2020-02-13T01:55:06.058Z,Compra Crédito,Débito,-22.75
4830,789,789,7,33,4830,2017-06-05T15:51:18.652Z,Compra Débito,Débito,-11.6
4831,875,875,7,71,4831,2022-12-27T06:30:25.392Z,Pix - Realizado,Débito,-291.9
4832,975,975,1,32,4832,2013-12-24T22:43:27.457Z,Compra Crédito,Débito,-8.6
4833,719,719,3,51,4833,2022-01-24T15:21:42.073Z,Depósito em espécie,Crédito,45.2
4834,659,659,3,13,4834,2015-05-12T19:41:24.655Z,Compra Débito,Débito,-81.34
4835,763,763,6,4,4835,2019-01-09T20:05:12.275Z,Compra Crédito,Débito,-21.73
4836,765,765,2,82,4836,2017-08-22T20:07:02.498Z,Compra Crédito,Débito,-13.36
4837,773,773,2,82,4837,2011-05-09T14:22:26.216Z,Compra Crédito,Débito,-6.34
4838,54,54,1,26,4838,2020-05-10T07:31:53.758Z,Compra Débito,Débito,-150.98
4839,548,548,7,33,4839,2021-09-25T10:51:02.239Z,Transferência entre CC - Crédito,Crédito,333.6
4840,271,271,4,57,4840,2022-11-08T17:52:01.334Z,Saque,Débito,-556.61
4841,926,926,7,71,4841,2015-12-17T18:42:49.934Z,Compra Débito,Débito,-79.57
4842,592,592,7,42,4842,2019-02-20T19:30:56.725Z,Compra Crédito,Débito,-9.53
4843,192,192,7,14,4843,2018-01-21T09:30:44.808Z,Compra Crédito,Débito,-5.49
4844,358,358,3,51,4844,2019-02-13T13:57:21.354Z,Compra Débito,Débito,-38.19
4845,847,847,8,89,4845,2019-06-24T21:40:23.565Z,Compra Crédito,Débito,-70.72
4846,269,269,5,63,4846,2015-05-08T13:19:02.990Z,Compra Débito,Débito,-18.06
4847,979,979,7,71,4847,2022-12-30T03:12:40.776Z,Pix - Realizado,Débito,-160.6
4848,619,619,7,71,4848,2022-05-04T07:20:11.254Z,Pix - Recebido,Crédito,216.2
4849,246,246,2,86,4849,2014-07-29T14:03:37.120Z,Compra Crédito,Débito,-33.36
4850,558,558,6,44,4850,2019-09-17T08:00:00.503Z,Compra Débito,Débito,-21.59
4851,129,129,1,32,4851,2022-07-22T21:42:57.485Z,Compra Crédito,Débito,-37.62
4852,666,666,7,42,4852,2022-07-05T06:43:51.751Z,Pix - Realizado,Débito,-158.5
4853,161,161,6,44,4853,2020-01-06T19:26:29.295Z,Compra Crédito,Débito,-44.78
4854,389,389,7,71,4854,2021-08-16T13:56:33.080Z,Compra Débito,Débito,-107.68
4855,908,908,5,58,4855,2015-05-08T21:41:28.742Z,Saque,Débito,-89.56
4856,376,376,7,14,4856,2022-11-07T08:09:59.690Z,Compra Débito,Débito,-19.49
4857,21,21,2,86,4857,2012-08-16T05:38:57.176Z,Compra Débito,Débito,-15.44
4858,71,71,8,5,4858,2022-06-26T03:26:48.865Z,Pix - Realizado,Débito,-1072.7
4859,128,128,8,6,4859,2019-03-23T15:57:12.843Z,Compra Crédito,Débito,-28.02
4860,26,26,8,38,4860,2021-08-08T15:15:16.946Z,Compra Crédito,Débito,-17.66
4861,997,997,2,85,4861,2022-11-15T11:45:48.666Z,Compra Crédito,Débito,-113.91
4862,236,236,4,19,4862,2016-09-29T20:11:57.240Z,Estorno de Debito,Crédito,58.22
4863,275,275,3,13,4863,2016-02-29T08:50:54.042Z,Compra Crédito,Débito,-10.02
4864,553,553,5,43,4864,2021-11-25T23:00:57.490Z,Compra Crédito,Débito,-18.77
4865,615,615,4,1,4865,2018-12-21T11:46:47.524Z,Compra Débito,Débito,-83.68
4866,835,835,7,71,4866,2022-12-17T02:56:13.356Z,Pix - Realizado,Débito,-30.2
4867,224,224,7,7,4867,2022-01-04T08:06:12.342Z,Compra Débito,Débito,-82.83
4868,716,716,1,36,4868,2022-11-04T13:47:30.649Z,Estorno de Debito,Crédito,75.56
4869,580,580,7,33,4869,2020-11-07T03:47:24.393Z,Compra Débito,Débito,-3.65
4870,382,382,7,7,4870,2020-05-26T00:07:39.051Z,Compra Crédito,Débito,-28.19
4871,17,17,7,7,4871,2020-08-20T02:16:33.176Z,Compra Débito,Débito,-25.44
4872,58,58,1,80,4872,2014-05-09T05:41:02.044Z,Saque,Débito,-174.5
4873,689,689,2,84,4873,2013-07-07T11:34:55.273Z,Compra Crédito,Débito,-34.49
4874,652,652,7,14,4874,2022-02-19T03:23:03.656Z,Compra Débito,Débito,-200.82
4875,619,619,7,71,4875,2022-05-14T15:52:49.374Z,Compra Crédito,Débito,-29.99
4876,860,860,5,55,4876,2015-11-12T00:29:11.188Z,Compra Débito,Débito,-27.08
4877,580,580,7,33,4877,2020-11-07T16:28:42.384Z,Depósito em espécie,Crédito,52.28
4878,161,161,6,44,4878,2020-01-19T23:44:57.705Z,Compra Débito,Débito,-154.6
4879,264,264,7,71,4879,2022-12-25T19:23:15.353Z,Pix - Recebido,Crédito,284.4
4880,678,678,9,66,4880,2019-11-07T07:20:15.195Z,Compra Crédito,Débito,-29.38
4881,398,398,5,67,4881,2020-02-22T07:02:14.256Z,Compra Débito,Débito,-20.2
4882,240,240,7,14,4882,2021-01-30T20:06:26.561Z,Compra Crédito,Débito,-46.24
4883,146,146,1,80,4883,2014-12-04T02:16:45.386Z,Compra Crédito,Débito,-46.34
4884,306,306,7,7,4884,2017-10-26T08:00:17.136Z,Compra Débito,Débito,-58.94
4885,494,494,7,14,4885,2022-08-24T22:40:37.455Z,Compra Crédito,Débito,-17.47
4886,845,845,3,13,4886,2013-06-06T21:30:33.088Z,Compra Débito,Débito,-40.38
4887,355,355,7,71,4887,2022-12-11T17:03:06.957Z,Compra Débito,Débito,-39.8
4888,326,326,7,100,4888,2022-12-25T03:02:20.270Z,Compra Débito,Débito,-88.19
4889,900,900,1,60,4889,2014-07-09T06:25:24.965Z,Compra Crédito,Débito,-31.46
4890,70,70,6,88,4890,2017-09-08T04:33:32.477Z,Compra Débito,Débito,-39.62
4891,860,860,5,55,4891,2015-11-12T00:35:39.698Z,Transferência entre CC - Crédito,Crédito,377.7
4892,199,199,7,71,4892,2019-03-28T09:08:42.944Z,Compra Crédito,Débito,-19.96
4893,350,350,7,7,4893,2017-05-24T13:07:22.548Z,Compra Crédito,Débito,-73.22
4894,291,291,3,98,4894,2018-11-10T16:54:04.346Z,Compra Débito,Débito,-4.62
4895,689,689,2,84,4895,2013-07-13T22:53:21.587Z,Compra Crédito,Débito,-91.1
4896,941,941,7,7,4896,2016-12-11T08:49:38.324Z,Compra Crédito,Débito,-2.28
4897,55,55,8,47,4897,2021-12-08T02:06:39.843Z,Compra Crédito,Débito,-84.69
4898,657,657,3,73,4898,2014-10-24T12:31:23.188Z,TED - Recebido,Crédito,15030.0
4899,574,574,6,28,4899,2016-03-23T19:08:40.702Z,Compra Crédito,Débito,-23.18
4900,384,384,3,98,4900,2018-07-26T06:48:05.662Z,Compra Crédito,Débito,-32.46
4901,863,863,7,42,4901,2023-01-04T11:20:24.286Z,Pix - Recebido,Crédito,50.8
4902,948,948,7,100,4902,2019-11-24T05:49:13.855Z,Compra Crédito,Débito,-22.49
4903,903,903,7,71,4903,2018-09-19T20:51:38.526Z,Compra Débito,Débito,-102.18
4904,128,128,8,6,4904,2019-03-24T11:06:38.016Z,Compra Débito,Débito,-48.03
4905,337,337,7,100,4905,2018-03-10T22:47:05.924Z,Depósito em espécie,Crédito,12.69
4906,865,865,4,1,4906,2020-01-15T18:59:49.202Z,Compra Débito,Débito,-33.07
4907,617,617,7,33,4907,2022-04-17T06:43:45.692Z,Pix - Recebido,Crédito,222.4
4908,829,829,7,100,4908,2022-01-30T23:27:05.427Z,Compra Crédito,Débito,-14.94
4909,426,426,7,100,4909,2021-08-21T01:30:56.996Z,Compra Crédito,Débito,-19.08
4910,818,818,7,33,4910,2016-05-31T19:19:11.822Z,Compra Débito,Débito,-20.9
4911,236,236,4,19,4911,2016-09-30T13:06:48.035Z,DOC - Recebido,Crédito,20370.0
4912,898,898,4,45,4912,2015-05-07T01:00:12.283Z,Compra Débito,Débito,-5.43
4913,759,759,1,80,4913,2022-07-31T16:41:51.392Z,Compra Débito,Débito,-39.67
4914,690,690,1,36,4914,2014-12-15T00:19:39.716Z,Compra Crédito,Débito,-208.31
4915,182,182,4,45,4915,2019-05-16T20:31:18.204Z,Depósito em espécie,Crédito,30.84
4916,948,948,7,100,4916,2019-11-26T00:59:15.917Z,Compra Débito,Débito,-36.42
4917,398,398,5,67,4917,2020-03-01T15:51:52.450Z,Compra Débito,Débito,-23.29
4918,734,734,1,75,4918,2013-11-23T07:57:18.670Z,Compra Débito,Débito,-15.77
4919,363,363,1,18,4919,2021-10-21T21:40:59.756Z,Compra Crédito,Débito,-430.03
4920,337,337,7,100,4920,2018-08-08T18:58:29.459Z,Depósito em espécie,Crédito,57.56
4921,752,752,7,42,4921,2021-09-19T06:25:52.524Z,Pix - Recebido,Crédito,678.8
4922,445,445,1,92,4922,2010-03-29T07:45:14.196Z,Compra Crédito,Débito,-10.93
4923,952,952,7,14,4923,2019-06-20T05:45:32.653Z,Compra Crédito,Débito,-16.1
4924,114,114,7,33,4924,2020-04-10T21:14:45.629Z,Transferência entre CC - Crédito,Crédito,458.5
4925,983,983,1,39,4925,2021-09-24T22:21:06.361Z,Pix - Realizado,Débito,-378.2
4926,369,369,1,72,4926,2021-10-15T06:51:56.018Z,Compra Crédito,Débito,-44.01
4927,815,815,3,98,4927,2013-10-18T14:29:13.023Z,Saque,Débito,-559.87
4928,57,57,2,84,4928,2014-08-23T00:38:38.627Z,Compra Débito,Débito,-120.23
4929,442,442,7,71,4929,2022-12-29T14:58:53.950Z,Compra Crédito,Débito,-17.29
4930,296,296,2,76,4930,2011-12-13T08:52:05.113Z,Compra Débito,Débito,-27.0
4931,900,900,1,60,4931,2022-11-11T23:05:55.618Z,Compra Crédito,Débito,-26.68
4932,224,224,7,7,4932,2022-01-04T16:10:31.654Z,Compra Débito,Débito,-60.78
4933,561,561,7,7,4933,2019-02-09T12:22:30.619Z,Depósito em espécie,Crédito,9.25
4934,544,544,7,71,4934,2019-12-14T22:55:48.220Z,Depósito em espécie,Crédito,53.52
4935,645,645,7,71,4935,2022-12-04T03:46:27.748Z,Compra Débito,Débito,-39.59
4936,71,71,8,5,4936,2022-06-27T20:24:48.363Z,Pix - Realizado,Débito,-392.4
4937,852,852,7,33,4937,2019-07-12T17:42:52.979Z,Compra Crédito,Débito,-21.44
4938,937,937,7,71,4938,2022-09-15T10:54:53.997Z,Compra Débito,Débito,-26.58
4939,548,548,7,33,4939,2022-08-08T12:59:32.356Z,Pix - Realizado,Débito,-196.0
4940,493,493,7,42,4940,2020-11-08T04:39:55.123Z,Depósito em espécie,Crédito,55.75
4941,100,100,7,100,4941,2020-08-17T22:52:20.585Z,Saque,Débito,-83.68
4942,849,849,7,7,4942,2020-05-21T22:22:12.958Z,Compra Débito,Débito,-6.13
4943,654,654,7,33,4943,2016-09-02T04:18:04.050Z,Compra Débito,Débito,-27.83
4944,385,385,4,19,4944,2020-09-02T22:37:39.775Z,Compra Crédito,Débito,-48.15
4945,177,177,3,16,4945,2012-05-23T00:36:04.650Z,Compra Débito,Débito,-40.93
4946,818,818,7,33,4946,2016-05-31T23:59:33.094Z,Compra Crédito,Débito,-12.86
4947,720,720,1,80,4947,2015-03-27T20:48:27.580Z,TED - Recebido,Crédito,19090.0
4948,492,492,9,87,4948,2020-05-31T02:00:48.035Z,Compra Crédito,Débito,-13.55
4949,449,449,7,14,4949,2021-06-06T00:03:22.650Z,Depósito em espécie,Crédito,6.42
4950,75,75,1,32,4950,2012-04-23T14:37:54.074Z,Depósito em espécie,Crédito,119.37
4951,243,243,5,49,4951,2021-05-19T08:00:01.604Z,Pix - Realizado,Débito,-385.9
4952,835,835,7,71,4952,2022-12-17T23:14:27.813Z,Compra Crédito,Débito,-153.56
4953,897,897,7,33,4953,2017-11-07T04:27:49.614Z,Compra Débito,Débito,-10.26
4954,432,432,7,100,4954,2019-01-15T07:44:17.286Z,Compra Débito,Débito,-49.71
4955,103,103,7,42,4955,2017-07-28T01:52:56.604Z,Compra Crédito,Débito,-115.82
4956,537,537,6,28,4956,2017-04-11T04:40:42.256Z,Compra Débito,Débito,-19.23
4957,299,299,6,96,4957,2019-10-25T23:25:28.077Z,Compra Crédito,Débito,-39.43
4958,134,134,5,43,4958,2019-07-30T22:19:18.693Z,Compra Crédito,Débito,-69.23
4959,487,487,7,100,4959,2016-11-02T15:25:23.303Z,Compra Débito,Débito,-14.92
4960,448,448,8,10,4960,2020-12-24T21:47:28.379Z,Compra Débito,Débito,-90.1
4961,865,865,4,1,4961,2020-01-16T10:35:44.562Z,Compra Débito,Débito,-2.98
4962,949,949,7,42,4962,2016-01-29T21:09:48.988Z,Compra Débito,Débito,-64.12
4963,316,316,7,33,4963,2021-10-31T08:55:20.636Z,Pix - Recebido,Crédito,930.2
4964,262,262,7,7,4964,2022-12-12T16:11:29.717Z,Compra Débito,Débito,-37.27
4965,111,111,7,33,4965,2021-09-03T18:06:45.794Z,Compra Crédito,Débito,-6.17
4966,458,458,7,14,4966,2017-09-18T07:47:36.311Z,Compra Crédito,Débito,-36.79
4967,41,41,1,32,4967,2020-08-08T01:27:49.526Z,Estorno de Debito,Crédito,40.07
4968,921,921,5,34,4968,2017-10-15T17:47:53.787Z,Compra Crédito,Débito,-11.33
4969,745,745,3,51,4969,2019-03-27T10:31:06.864Z,Compra Crédito,Débito,-12.57
4970,62,62,2,82,4970,2018-08-09T06:26:10.743Z,Depósito em espécie,Crédito,5.74
4971,687,687,8,38,4971,2019-08-21T06:56:25.983Z,Compra Crédito,Débito,-18.0
4972,175,175,3,13,4972,2012-12-26T22:23:04.600Z,Compra Crédito,Débito,-12.72
4973,92,92,7,7,4973,2022-03-31T14:24:59.888Z,Pix - Realizado,Débito,-726.0
4974,543,543,8,10,4974,2021-03-12T05:00:14.348Z,Compra Débito,Débito,-35.59
4975,22,22,1,26,4975,2014-11-22T14:26:51.313Z,Compra Débito,Débito,-9.28
4976,715,715,8,23,4976,2022-08-30T04:26:12.626Z,Pix - Recebido,Crédito,927.7
4977,781,781,1,36,4977,2021-11-08T06:47:53.219Z,Pix - Recebido,Crédito,97.6
4978,737,737,6,22,4978,2019-10-29T08:32:41.219Z,Compra Crédito,Débito,-63.31
4979,822,822,5,34,4979,2022-08-19T03:45:41.938Z,Compra Crédito,Débito,-12.26
4980,991,991,4,57,4980,2016-09-04T02:40:12.708Z,Compra Crédito,Débito,-17.02
4981,957,957,3,73,4981,2015-05-09T14:19:12.929Z,Compra Débito,Débito,-21.83
4982,200,200,2,82,4982,2021-02-16T11:19:50.982Z,Pix - Realizado,Débito,-1398.0
4983,414,414,1,39,4983,2012-07-14T05:36:09.096Z,Compra Débito,Débito,-23.7
4984,84,84,7,42,4984,2020-01-05T21:23:52.911Z,Compra Crédito,Débito,-83.27
4985,546,546,1,61,4985,2021-01-10T19:47:52.347Z,Pix - Realizado,Débito,-152.4
4986,547,547,2,24,4986,2017-10-02T19:15:05.978Z,Saque,Débito,-98.52
4987,121,121,7,71,4987,2017-09-04T20:28:51.878Z,Compra Crédito,Débito,-196.7
4988,778,778,5,55,4988,2017-04-09T17:47:02.440Z,Compra Crédito,Débito,-59.03
4989,407,407,7,42,4989,2022-04-02T23:30:12.426Z,Pix - Realizado,Débito,-124.5
4990,203,203,7,7,4990,2022-06-11T01:58:12.164Z,Compra Crédito,Débito,-19.96
4991,194,194,9,46,4991,2020-04-30T20:30:31.146Z,TED - Recebido,Crédito,88160.0
4992,842,842,7,33,4992,2019-07-10T18:56:07.513Z,Compra Débito,Débito,-19.85
4993,935,935,7,14,4993,2019-01-19T20:13:43.878Z,Compra Crédito,Débito,-13.83
4994,920,920,2,86,4994,2022-12-12T16:49:21.704Z,Compra Crédito,Débito,-69.34
4995,332,332,1,60,4995,2018-04-04T19:26:42.400Z,Compra Crédito,Débito,-38.35
4996,280,280,7,100,4996,2016-11-13T02:57:40.180Z,Depósito em espécie,Crédito,8.5
4997,727,727,3,91,4997,2022-07-29T13:54:11.599Z,Compra Débito,Débito,-24.33
4998,5,5,6,48,4998,2015-09-28T06:02:43.187Z,Compra Crédito,Débito,-63.93
4999,256,256,7,42,4999,2022-01-08T21:45:32.533Z,Pix - Realizado,Débito,-210.7
5000,655,655,7,42,5000,2020-10-22T12:31:19.135Z,Compra Crédito,Débito,-25.55
5001,762,762,7,42,5001,2019-07-31T19:25:02.700Z,Compra Crédito,Débito,-28.11
5002,165,165,7,42,5002,2020-08-30T14:10:53.864Z,Compra Crédito,Débito,-50.33
5003,29,29,3,98,5003,2020-04-28T18:53:52.670Z,Depósito em espécie,Crédito,108.11
5004,686,686,8,37,5004,2022-11-13T18:56:04.427Z,Compra Débito,Débito,-80.67
5005,965,965,2,9,5005,2019-12-14T15:08:22.813Z,Compra Débito,Débito,-126.21
5006,146,146,1,80,5006,2014-12-04T04:12:55.087Z,Compra Débito,Débito,-5.27
5007,262,262,7,7,5007,2022-12-13T00:04:25.025Z,Pix - Realizado,Débito,-245.9
5008,807,807,7,33,5008,2017-10-31T16:40:43.935Z,DOC - Recebido,Crédito,16045.0
5009,110,110,3,31,5009,2013-10-24T06:44:24.541Z,Estorno de Debito,Crédito,65.56
5010,835,835,7,71,5010,2022-12-20T20:13:04.236Z,Depósito em espécie,Crédito,44.88
5011,206,206,7,33,5011,2022-06-07T17:35:13.183Z,Compra Débito,Débito,-21.59
5012,600,600,4,45,5012,2015-12-11T12:13:24.277Z,Compra Crédito,Débito,-8.0
5013,988,988,6,28,5013,2021-12-06T01:13:45.622Z,Compra Crédito,Débito,-49.78
5014,504,504,7,42,5014,2019-04-14T17:54:05.938Z,Compra Débito,Débito,-31.92
5015,834,834,6,44,5015,2016-07-26T16:04:14.688Z,Depósito em espécie,Crédito,27.05
5016,106,106,6,44,5016,2017-10-10T16:59:15.987Z,Compra Crédito,Débito,-49.81
5017,640,640,7,71,5017,2020-11-23T14:59:42.441Z,Compra Crédito,Débito,-160.39
5018,740,740,4,19,5018,2016-08-16T13:59:49.049Z,Compra Crédito,Débito,-53.62
5019,315,315,7,100,5019,2017-08-18T17:28:53.921Z,Depósito em espécie,Crédito,277.69
5020,696,696,7,100,5020,2017-11-16T11:56:41.774Z,Compra Crédito,Débito,-141.85
5021,378,378,9,83,5021,2022-12-03T20:57:04.704Z,Compra Crédito,Débito,-32.7
5022,958,958,6,40,5022,2015-06-02T00:43:21.923Z,Compra Crédito,Débito,-28.37
5023,74,74,7,14,5023,2021-12-15T22:49:53.412Z,Pix - Recebido,Crédito,43.6
5024,620,620,7,71,5024,2019-09-18T21:42:46.895Z,Compra Crédito,Débito,-34.67
5025,723,723,7,14,5025,2016-10-25T19:41:16.331Z,Saque,Débito,-235.03
5026,927,927,7,33,5026,2018-03-05T14:13:55.321Z,Compra Crédito,Débito,-16.82
5027,684,684,7,42,5027,2021-12-18T15:50:27.408Z,Pix - Realizado,Débito,-323.9
5028,285,285,2,82,5028,2018-10-01T17:38:04.014Z,Depósito em espécie,Crédito,53.26
5029,361,361,7,100,5029,2016-09-26T08:47:47.607Z,Estorno de Debito,Crédito,11.11
5030,757,757,1,60,5030,2010-07-31T07:54:44.735Z,Compra Crédito,Débito,-62.7
5031,772,772,3,16,5031,2014-02-02T05:10:04.984Z,Compra Crédito,Débito,-10.36
5032,492,492,9,87,5032,2020-06-01T16:36:37.595Z,Compra Crédito,Débito,-33.37
5033,280,280,7,100,5033,2016-11-13T23:36:19.620Z,Compra Crédito,Débito,-11.56
5034,183,183,1,62,5034,2019-07-11T22:05:34.742Z,Estorno de Debito,Crédito,132.93
5035,44,44,9,59,5035,2020-10-17T04:06:21.521Z,TED - Recebido,Crédito,10435.0
5036,387,387,7,14,5036,2020-04-18T22:02:52.396Z,Compra Crédito,Débito,-193.04
5037,762,762,7,42,5037,2019-07-31T20:41:52.352Z,Transferência entre CC - Crédito,Crédito,247.2
5038,107,107,7,14,5038,2022-10-11T10:44:08.963Z,Compra Crédito,Débito,-19.99
5039,530,530,1,80,5039,2015-03-20T10:12:03.509Z,Compra Crédito,Débito,-45.98
5040,215,215,9,12,5040,2021-07-06T14:08:11.815Z,Compra Crédito,Débito,-112.46
5041,522,522,7,42,5041,2022-12-29T13:23:37.827Z,Compra Crédito,Débito,-4.89
5042,540,540,5,2,5042,2021-03-10T06:51:46.061Z,Pix - Realizado,Débito,-115.7
5043,707,707,7,33,5043,2016-10-02T04:22:25.929Z,Depósito em espécie,Crédito,25.28
5044,229,229,7,14,5044,2020-09-01T04:34:25.777Z,Compra Crédito,Débito,-17.19
5045,781,781,1,36,5045,2021-11-18T04:11:37.957Z,Compra Débito,Débito,-32.95
5046,251,251,5,63,5046,2017-09-12T10:46:19.633Z,Compra Crédito,Débito,-16.04
5047,435,435,9,21,5047,2022-12-30T12:23:58.263Z,Compra Crédito,Débito,-7.47
5048,647,647,5,43,5048,2021-08-30T03:15:55.723Z,Pix - Recebido,Crédito,492.8
5049,37,37,3,98,5049,2012-06-10T15:11:37.434Z,Compra Crédito,Débito,-65.63
5050,782,782,6,88,5050,2016-03-17T13:27:17.044Z,Compra Crédito,Débito,-144.68
5051,376,376,7,14,5051,2022-11-07T08:35:01.377Z,Compra Crédito,Débito,-32.85
5052,248,248,7,14,5052,2020-03-06T10:38:55.352Z,Compra Débito,Débito,-6.53
5053,725,725,7,71,5053,2019-05-28T07:40:17.279Z,Compra Crédito,Débito,-33.4
5054,512,512,5,55,5054,2017-04-07T03:01:04.638Z,Compra Crédito,Débito,-11.19
5055,338,338,7,42,5055,2022-04-05T01:33:12.454Z,Compra Crédito,Débito,-134.43
5056,503,503,7,14,5056,2022-12-17T06:29:51.253Z,Compra Crédito,Débito,-3.64
5057,241,241,5,15,5057,2020-11-01T08:34:23.874Z,Compra Débito,Débito,-7.27
5058,771,771,1,80,5058,2019-06-26T20:42:34.897Z,Compra Crédito,Débito,-14.3
5059,107,107,7,14,5059,2022-11-18T06:42:06.982Z,TED - Recebido,Crédito,27950.0
5060,880,880,7,71,5060,2020-05-27T01:39:18.636Z,Compra Crédito,Débito,-23.17
5061,162,162,7,42,5061,2022-12-19T12:57:17.635Z,Compra Débito,Débito,-22.97
5062,513,513,7,33,5062,2017-08-30T08:58:13.069Z,Compra Crédito,Débito,-4.4
5063,390,390,7,14,5063,2022-01-10T16:38:28.530Z,Compra Crédito,Débito,-38.49
5064,408,408,7,100,5064,2022-09-15T01:43:57.832Z,Compra Crédito,Débito,-61.24
5065,23,23,7,33,5065,2015-10-17T14:23:13.342Z,TED - Recebido,Crédito,7080.0
5066,478,478,7,14,5066,2018-01-22T05:38:40.575Z,Compra Crédito,Débito,-47.72
