PK_PROPOSTA,FK_CLIENTE,FK_COLABORADOR,FK_AGENCIA,NUMERO_PROPOSTA,TS_ENTRADA_PROPOSTA,TAXA_JUROS_MENSAL,VALOR_PROPOSTA,VALOR_FINANCIAMENTO,VALOR_ENTRADA,VALOR_PRESTACAO,QUANTIDADE_PARCELAS,CARENCIA,STATUS_PROPOSTA
1182,149,32,1,1182,2014-05-12T01:17:56.570Z,0.022099999710917473,35290.69,43188.51,7897.82,855.51,111,4,Em análise
1183,330,91,3,1183,2021-11-03T11:29:13.374Z,0.013199999928474426,92155.13,150458.21,58303.08,2338.47,56,4,Em análise
1184,428,86,2,1184,2015-10-04T09:23:57.800Z,0.021400000900030136,6018.68,11135.82,5117.14,192.96,52,3,Validação documentos
1185,842,89,8,1185,2012-08-20T07:42:51.027Z,0.019700000062584877,33555.89,59071.65,25515.76,746.7,111,2,Enviada
1186,484,3,1,1186,2020-10-28T12:54:32.034Z,0.023900000378489494,53236.38,99177.72,45941.34,3518.86,19,4,Validação documentos
1187,11,12,9,1187,2019-04-18T17:21:57.903Z,0.013399999588727951,32357.85,48289.44,15931.59,892.15,50,5,Enviada
1188,866,35,4,1188,2018-02-05T18:59:41.449Z,0.015200000256299973,75723.34,107681.66,31958.32,2041.41,55,6,Aprovada
1189,475,69,8,1189,2018-07-24T06:31:13.053Z,0.018200000748038292,802.4,1222.81,420.41,169.35,5,0,Em análise
1190,520,82,2,1190,2018-03-19T17:13:23.682Z,0.014299999922513962,144469.96,203510.46,59040.5,3641.63,59,1,Validação documentos
1191,897,67,5,1191,2021-07-03T05:37:04.424Z,0.024000000208616257,51941.35,71189.52,19248.17,2965,23,5,Validação documentos
1192,832,19,4,1192,2012-05-10T03:58:14.347Z,0.009499999694526196,141054.63,175339.86,34285.23,2083.33,109,6,Validação documentos
1193,713,98,3,1193,2011-05-17T10:29:29.920Z,0.017899999395012856,63815.72,83048.11,19232.39,2108.02,44,0,Em análise
1194,253,60,1,1194,2014-10-22T09:19:24.209Z,0.02459999918937683,122221.72,207088.36,84866.64,5156.42,36,0,Enviada
1195,4,95,2,1195,2022-10-29T09:43:05.402Z,0.00800000037997961,161984.97,236961.07,74976.1,2799.66,78,5,Validação documentos
1196,289,34,5,1196,2011-04-04T16:19:23.144Z,0.01769999973475933,6475.43,9414.59,2939.16,223.45,41,3,Aprovada
1197,66,12,9,1197,2012-04-20T18:52:13.443Z,0.017899999395012856,44655.48,56135.11,11479.63,1453.49,45,0,Validação documentos
1198,354,95,2,1198,2014-04-16T01:46:41.803Z,0.0210999995470047,44089.87,83997.67,39907.8,1336.95,57,5,Enviada
1199,780,16,3,1199,2020-05-21T22:41:49.328Z,0.008799999952316284,66352.92,80230.06,13877.14,1055.15,92,1,Aprovada
1200,684,85,2,1200,2010-03-29T00:06:35.737Z,0.022299999371170998,169344.46,249843.41,80498.95,4125.26,112,4,Enviada
1201,748,42,7,1201,2019-07-14T14:31:50.988Z,0.015200000256299973,6017.24,7217.65,1200.41,301.1,24,5,Validação documentos
1202,995,9,2,1202,2015-08-24T18:10:26.314Z,0.014600000344216824,36612.94,60670.27,24057.33,763.95,83,2,Validação documentos
1203,897,52,8,1203,2012-02-29T01:23:36.812Z,0.010999999940395355,141982.77,194527.15,52544.38,3501.09,54,6,Enviada
1204,877,79,10,1204,2021-04-29T08:39:10.501Z,0.009200000204145908,56851.65,97655.36,40803.71,967.02,85,1,Aprovada
1205,685,63,5,1205,2011-08-02T08:11:10.371Z,0.017400000244379044,179696.69,241240.76,61544.07,8651.2,26,2,Enviada
1206,174,50,5,1206,2022-04-02T21:30:15.027Z,0.018799999728798866,71807.54,85550.64,13743.1,1667.85,89,5,Enviada
1207,59,40,6,1207,2019-08-22T17:13:09.936Z,0.012400000356137753,164435.68,200290.14,35854.46,6597.28,30,4,Validação documentos
1208,283,65,9,1208,2020-02-02T12:12:15.209Z,0.014499999582767487,70383.38,101490.63,31107.25,2140.38,45,2,Aprovada
1209,267,32,1,1209,2017-12-17T13:31:17.250Z,0.01549999974668026,44138.69,60132.17,15993.48,2583.58,20,3,Em análise
1210,956,8,8,1210,2013-11-02T05:44:10.274Z,0.02459999918937683,51002.12,90289.58,39287.46,1447.19,83,4,Aprovada
1211,378,55,5,1211,2017-07-13T02:22:39.875Z,0.009800000116229057,63172.46,90026.04,26853.58,950.7,108,0,Enviada
1212,990,84,2,1212,2014-02-22T15:26:41.542Z,0.00989999994635582,49879.07,60401.69,10522.62,3594.68,15,6,Enviada
1213,421,71,7,1213,2021-01-12T01:12:00.270Z,0.014299999922513962,2542.07,4907.5,2365.43,94.93,34,6,Enviada
1214,118,27,10,1214,2022-10-02T01:44:45.836Z,0.019099999219179153,18187.23,22819,4631.77,432.33,86,4,Em análise
1215,992,91,3,1215,2022-03-23T02:54:23.304Z,0.02449999935925007,83475.86,126916.5,43440.64,2380.24,81,0,Em análise
1216,495,40,6,1216,2021-12-01T12:59:48.288Z,0.015200000256299973,72165.86,123952.63,51786.77,1805.53,62,4,Em análise
1217,427,77,9,1217,2019-03-22T16:21:00.822Z,0.01899999938905239,23299.32,28646.72,5347.4,596.54,72,2,Em análise
1218,776,92,1,1218,2013-07-17T18:15:00.105Z,0.016200000420212746,69898.19,126725.83,56827.64,1999.18,52,3,Aprovada
1219,568,93,9,1219,2018-08-05T00:57:45.677Z,0.016599999740719795,41396.87,49182.93,7786.06,858.13,98,3,Enviada
1220,636,15,5,1220,2012-08-06T16:30:41.691Z,0.01600000075995922,48883.06,69802.02,20918.96,2759.09,21,2,Enviada
1221,691,45,4,1221,2014-04-20T17:06:32.624Z,0.016100000590085983,116115.09,137946.25,21831.16,24356.63,5,1,Aprovada
1222,387,69,8,1222,2014-08-08T10:54:10.700Z,0.013799999840557575,28732.29,35333.75,6601.46,553.31,92,6,Aprovada
1223,126,52,8,1223,2018-01-07T22:40:54.078Z,0.017000000923871994,58693.87,97263.74,38569.87,10372.53,6,0,Enviada
1224,287,81,2,1224,2020-11-05T11:58:13.710Z,0.01720000058412552,66747.87,79714.38,12966.51,1713.67,65,5,Validação documentos
1225,676,70,2,1225,2013-04-14T19:52:40.024Z,0.01979999989271164,130341.76,208663.96,78322.2,2852,120,3,Em análise
1226,86,49,5,1226,2014-10-03T00:30:09.701Z,0.01489999983459711,133362.17,207446.6,74084.43,2584.87,99,6,Em análise
1227,539,92,1,1227,2018-08-12T14:16:53.157Z,0.008899999782443047,119344.31,174320.44,54976.13,3635.32,39,3,Em análise
1228,935,3,1,1228,2014-02-26T07:01:51.029Z,0.014299999922513962,90521.02,162786.44,72265.42,1960.99,76,1,Em análise
1229,776,53,10,1229,2020-06-13T05:10:25.652Z,0.009399999864399433,20796.77,34485.32,13688.55,336.41,93,2,Aprovada
1230,227,59,9,1230,2011-11-22T15:51:23.762Z,0.012799999676644802,18328.57,29258.24,10929.67,1796.91,11,3,Aprovada
1231,70,57,4,1231,2017-02-05T12:16:52.587Z,0.014600000344216824,19500.56,34270.87,14770.31,624.39,42,5,Aprovada
1232,241,11,1,1232,2019-10-19T17:05:40.245Z,0.018300000578165054,13220.16,17660.86,4440.7,6792.07,2,4,Aprovada
1233,907,54,6,1233,2021-04-25T08:37:31.843Z,0.012900000438094139,95355.19,182095.78,86740.59,1678.33,103,3,Aprovada
1234,852,34,5,1234,2010-12-21T05:42:15.759Z,0.013199999928474426,138324.34,197745.42,59421.08,2894.18,76,3,Em análise
1235,746,14,7,1235,2019-02-10T10:57:16.882Z,0.022700000554323196,68472.18,115026.58,46554.4,1985.92,68,6,Validação documentos
1236,333,32,1,1236,2020-01-29T03:10:41.272Z,0.011599999852478504,158648.82,237284.25,78635.43,2925.27,86,0,Enviada
1237,420,11,1,1237,2019-06-27T01:33:05.394Z,0.015200000256299973,66642.05,108885.4,42243.35,1474.44,77,1,Enviada
1238,984,81,2,1238,2017-12-03T08:21:34.015Z,0.00860000029206276,90368.43,118436.69,28068.26,1672.05,73,3,Aprovada
1239,82,73,3,1239,2018-11-17T20:28:19.817Z,0.024900000542402267,100704,184495.43,83791.43,2673.52,113,5,Em análise
1240,314,68,9,1240,2015-08-14T17:56:10.539Z,0.016699999570846558,112202.13,169434.6,57232.47,2395.83,92,6,Aprovada
1241,332,93,9,1241,2018-12-31T07:52:19.764Z,0.008700000122189522,130907.57,234607.31,103699.74,1953.19,101,4,Validação documentos
1242,286,20,9,1242,2015-01-29T14:49:47.390Z,0.010200000368058681,82634.33,139463.1,56828.77,3211.29,30,0,Enviada
1243,947,65,9,1243,2011-10-09T16:40:17.744Z,0.009200000204145908,120653.87,232630.19,111976.32,1796.98,105,3,Aprovada
1244,954,69,8,1244,2018-11-03T17:37:39.015Z,0.020099999383091927,156410.81,199435.64,43024.83,80571.12,2,0,Aprovada
1245,370,78,2,1245,2017-10-22T01:04:40.698Z,0.01769999973475933,92407.21,155397.77,62990.56,2033.32,93,6,Enviada
1246,755,62,1,1246,2011-09-29T19:00:38.015Z,0.01209999993443489,86833.16,111650.43,24817.27,1472.08,104,5,Validação documentos
1247,542,43,5,1247,2015-07-04T19:39:11.263Z,0.013899999670684338,81725.11,137865.82,56140.71,2677.29,40,5,Em análise
1248,798,37,8,1248,2016-02-10T13:10:44.356Z,0.023600000888109207,131393.61,223925.58,92531.97,3417.42,102,0,Validação documentos
1249,526,91,3,1249,2010-08-13T03:49:27.598Z,0.01720000058412552,151197.76,231681.79,80484.03,3330.68,89,6,Aprovada
1250,509,89,8,1250,2020-02-28T06:55:17.943Z,0.015799999237060547,125188.91,185426.99,60238.08,8454.95,17,5,Aprovada
1251,771,46,9,1251,2021-03-25T14:16:10.801Z,0.016200000420212746,168334.28,222009.62,53675.34,4647.15,55,5,Em análise
1252,38,99,9,1252,2017-01-20T17:49:33.167Z,0.015699999406933784,150733.63,181498.12,30764.49,6178.57,31,4,Validação documentos
1253,524,22,6,1253,2017-12-24T08:26:46.323Z,0.021199999377131462,77982.48,120783.24,42800.76,3932.4,26,6,Aprovada
1254,234,66,9,1254,2014-01-26T18:00:13.854Z,0.024800000712275505,118047.82,159277.4,41229.58,3774.59,61,4,Enviada
1255,664,52,8,1255,2015-10-07T14:27:35.418Z,0.008100000210106373,145834.69,246683.45,100848.76,2929.11,64,0,Aprovada
1256,127,6,8,1256,2019-01-14T03:56:04.349Z,0.02239999920129776,25982.83,31340.33,5357.5,637.78,110,0,Aprovada
1257,806,62,1,1257,2021-05-08T00:47:49.710Z,0.009700000286102295,5033.78,8855.43,3821.65,115.38,57,5,Validação documentos
1258,808,28,6,1258,2017-10-03T05:29:43.073Z,0.016499999910593033,128212.29,184997.07,56784.78,7273.8,21,5,Em análise
1259,526,42,7,1259,2012-03-03T09:02:57.662Z,0.010599999688565731,52218.81,89916.54,37697.73,1195.02,59,4,Em análise
1260,695,72,1,1260,2013-09-11T02:35:30.567Z,0.009100000374019146,23380.24,31818.27,8438.03,2717.43,9,6,Aprovada
1261,729,51,3,1261,2013-09-20T23:05:10.286Z,0.013799999840557575,103913.08,133696.26,29783.18,2742.21,54,4,Aprovada
1262,694,43,5,1262,2015-04-12T18:48:06.266Z,0.022199999541044235,84659.86,100827.77,16167.91,2656.12,56,4,Aprovada
1263,802,91,3,1263,2014-01-03T09:32:26.838Z,0.009999999776482582,166806.34,209196.11,42389.77,5415.88,37,6,Aprovada
1264,946,52,8,1264,2018-10-12T17:16:09.350Z,0.016300000250339508,120971.77,194740.75,73768.98,7455.01,19,0,Validação documentos
1265,112,59,9,1265,2014-09-23T23:53:07.314Z,0.014499999582767487,96024.08,118509.22,22485.14,3180.59,40,5,Em análise
1266,736,7,7,1266,2019-10-06T04:07:54.172Z,0.024299999698996544,56237.22,78328.21,22090.99,1764.88,62,6,Validação documentos
1267,276,17,10,1267,2017-01-29T22:15:45.462Z,0.011099999770522118,29481.21,44832.28,15351.07,586.25,74,3,Em análise
1268,410,72,1,1268,2020-06-16T12:37:21.594Z,0.013100000098347664,134140.44,218907.71,84767.27,3354.99,57,3,Validação documentos
1269,147,77,9,1269,2015-06-15T22:20:31.202Z,0.020999999716877937,83430.22,140154.11,56723.89,4953.97,21,4,Validação documentos
1270,508,53,10,1270,2012-09-02T11:35:11.423Z,0.02319999970495701,84757.43,154064.6,69307.17,8172.97,12,4,Validação documentos
1271,974,38,8,1271,2020-02-03T00:01:40.958Z,0.015200000256299973,68608.43,93278.05,24669.62,1339.09,100,4,Aprovada
1272,169,21,9,1272,2011-08-28T10:41:38.427Z,0.018799999728798866,146397.45,188598.61,42201.16,3150.89,111,3,Validação documentos
1273,666,63,5,1273,2019-01-08T12:46:53.753Z,0.01979999989271164,64479.08,81748.9,17269.82,1459.31,106,4,Enviada
1274,784,35,4,1274,2019-06-10T17:55:19.547Z,0.011900000274181366,7855.1,12821.6,4966.5,655.76,13,5,Em análise
1275,449,19,4,1275,2010-10-17T22:11:40.075Z,0.012900000438094139,14916.27,19127.7,4211.43,271.84,96,6,Validação documentos
1276,647,75,1,1276,2015-06-18T21:58:19.252Z,0.01899999938905239,72245.11,118020.44,45775.33,1598.37,104,6,Aprovada
1277,758,59,9,1277,2011-11-06T12:31:43.443Z,0.02250000089406967,52729.4,75878.17,23148.77,1283.57,116,4,Em análise
1278,586,14,7,1278,2010-02-22T20:53:23.028Z,0.014399999752640724,183335.18,240527.43,57192.25,6426.45,37,2,Em análise
1279,697,23,8,1279,2022-07-07T00:36:17.160Z,0.021900000050663948,41780.87,55304.45,13523.58,3497.5,14,0,Aprovada
1280,546,64,10,1280,2013-03-24T19:45:54.369Z,0.009200000204145908,5294.57,7350.61,2056.04,291.04,20,1,Em análise
1281,205,66,9,1281,2013-07-30T07:18:14.555Z,0.019700000062584877,180960.16,249561.94,68601.78,6933.88,37,0,Validação documentos
1282,864,59,9,1282,2019-12-03T02:04:10.673Z,0.0203000009059906,9558.54,12440.35,2881.81,670.49,17,0,Enviada
1283,148,48,6,1283,2020-09-03T08:56:25.825Z,0.022700000554323196,100915.85,132027.55,31111.7,2984.62,65,3,Validação documentos
1284,601,43,5,1284,2012-11-25T21:48:43.226Z,0.012600000016391277,122698.88,190142.35,67443.47,6978.75,20,2,Aprovada
1285,709,49,5,1285,2012-12-18T16:13:52.552Z,0.015799999237060547,37422.94,54130.83,16707.89,1118.16,48,1,Enviada
1286,692,27,10,1286,2022-06-04T13:08:07.133Z,0.013899999670684338,142006.64,188941.47,46934.83,4135.3,47,6,Aprovada
1287,855,88,6,1287,2013-07-05T16:20:54.231Z,0.01590000092983246,140630.35,202658.49,62028.14,3618.3,61,0,Aprovada
1288,224,40,6,1288,2019-08-30T15:26:49.511Z,0.02410000003874302,2776.59,3277.16,500.57,104.42,43,2,Em análise
1289,235,9,2,1289,2013-10-10T13:02:35.246Z,0.013899999670684338,83090.52,109802.89,26712.37,5521.61,17,1,Aprovada
1290,786,22,6,1290,2017-12-11T15:09:12.522Z,0.01759999990463257,122025.68,188069.48,66043.8,3193.01,64,0,Enviada
1291,521,85,2,1291,2022-08-16T06:14:22.595Z,0.016699999570846558,18421.94,27400.12,8978.18,424.2,78,6,Validação documentos
1292,680,1,4,1292,2014-09-03T17:23:10.313Z,0.021700000390410423,122997.29,149168.68,26171.39,2888.78,120,3,Enviada
1293,308,25,10,1293,2022-01-27T15:51:01.624Z,0.011800000444054604,107062.35,178901.54,71839.19,2367.99,65,1,Enviada
1294,818,89,8,1294,2019-01-09T18:14:04.228Z,0.0142000000923872,104889,135432.55,30543.55,3910.81,34,0,Aprovada
1295,201,93,9,1295,2015-09-17T12:09:09.143Z,0.010099999606609344,130358.95,227463.32,97104.37,2227.25,89,6,Aprovada
1296,225,62,1,1296,2015-01-15T11:32:12.758Z,0.011900000274181366,92602.14,126399.07,33796.93,1922.05,72,5,Em análise
1297,1,62,1,1297,2017-06-22T13:31:08.873Z,0.02329999953508377,174233.67,240679.71,66446.04,4409.65,110,0,Enviada
1298,590,23,8,1298,2016-05-04T12:06:25.432Z,0.008799999952316284,83921.52,135906.63,51985.11,1242.4,103,3,Aprovada
1299,395,62,1,1299,2022-01-09T11:05:39.041Z,0.0210999995470047,72456.63,115116.77,42660.14,2657.99,41,3,Validação documentos
1300,234,39,1,1300,2015-09-28T14:06:46.594Z,0.017899999395012856,75154.18,96876.91,21722.73,1852.61,73,2,Validação documentos
1301,172,70,2,1301,2011-06-01T01:36:22.304Z,0.013700000010430813,150456.09,222807.19,72351.1,2759.42,101,0,Aprovada
1302,235,39,1,1302,2018-03-25T02:06:41.858Z,0.011099999770522118,8985.77,17687.32,8701.55,353.8,30,0,Em análise
1303,480,42,7,1303,2012-04-20T14:36:52.738Z,0.008999999612569809,12009.9,14654.97,2645.07,174.33,108,6,Em análise
1304,452,36,1,1304,2016-06-11T03:46:38.558Z,0.008500000461935997,2760.92,3340.83,579.91,101.69,31,0,Enviada
1305,594,52,8,1305,2022-03-13T22:57:01.951Z,0.02250000089406967,101241.14,155234.26,53993.12,2469.02,115,2,Aprovada
1306,972,67,5,1306,2018-11-11T18:14:22.951Z,0.010999999940395355,60676.4,76360.62,15684.22,1051.92,92,1,Enviada
1307,21,63,5,1307,2021-12-24T19:38:49.336Z,0.012799999676644802,58897.25,88341.77,29444.52,2677.43,26,3,Enviada
1308,329,73,3,1308,2021-09-05T06:11:23.383Z,0.010700000450015068,53767.32,74426.67,20659.35,1011.73,79,2,Aprovada
1309,28,89,8,1309,2011-11-22T10:36:15.062Z,0.020099999383091927,108261.51,210327.19,102065.68,3238.66,56,1,Validação documentos
1310,328,40,6,1310,2016-08-22T11:09:58.584Z,0.01269999984651804,15582.69,28678.83,13096.14,284.89,94,3,Aprovada
1311,500,92,1,1311,2015-07-14T22:06:15.265Z,0.022099999710917473,23223.63,43217.49,19993.86,3199.01,8,1,Validação documentos
1312,907,54,6,1312,2017-02-08T16:27:41.090Z,0.017999999225139618,146594.53,240188.32,93593.79,10626.4,16,5,Em análise
1313,751,29,2,1313,2018-02-27T11:25:37.220Z,0.02419999986886978,12838.1,21841.06,9002.96,1784.39,8,6,Enviada
1314,316,2,5,1314,2020-05-26T12:32:52.200Z,0.02280000038444996,96821.68,151156.37,54334.69,2430.3,106,0,Aprovada
1315,634,18,1,1315,2012-07-15T02:15:18.991Z,0.008700000122189522,55046.1,86027.4,30981.3,816.27,102,1,Validação documentos
1316,329,78,2,1316,2022-09-25T04:01:07.283Z,0.019999999552965164,106021.5,127179.71,21158.21,2886.24,67,5,Validação documentos
1317,388,75,1,1317,2020-07-02T02:47:19.064Z,0.015399999916553497,145960.97,225978.79,80017.82,2963.1,93,0,Aprovada
1318,473,28,6,1318,2014-06-15T08:19:07.594Z,0.012400000356137753,92037.33,110629.52,18592.19,4457.34,24,5,Em análise
1319,109,48,6,1319,2016-09-27T10:27:54.907Z,0.023000000044703484,12757.62,19080.59,6322.97,446.91,47,3,Aprovada
1320,95,41,8,1320,2012-04-03T09:06:21.217Z,0.010400000028312206,14158.73,24579.24,10420.51,965.17,16,0,Enviada
1321,495,61,1,1321,2015-09-08T17:12:28.655Z,0.017500000074505806,47602.55,67385.09,19782.54,2002.64,31,0,Enviada
1322,882,96,6,1322,2016-03-11T18:45:43.478Z,0.009700000286102295,69473.01,111793.92,42320.91,4708.7,16,0,Em análise
1323,860,23,8,1323,2017-12-14T07:43:11.719Z,0.008200000040233135,47281.69,71364.39,24082.7,941.31,65,5,Enviada
1324,778,4,6,1324,2018-12-20T19:57:25.513Z,0.011500000022351742,123601.7,175218.55,51616.85,2270.83,86,0,Enviada
1325,796,71,7,1325,2013-06-12T23:32:58.911Z,0.019700000062584877,44938.22,63809.29,18871.07,983.71,118,6,Enviada
1326,355,86,2,1326,2018-05-30T17:51:38.213Z,0.012400000356137753,87738.52,144685.8,56947.28,1833.8,73,5,Enviada
1327,215,37,8,1327,2021-03-05T17:09:33.234Z,0.0203000009059906,163481.16,227318.54,63837.38,3776.45,105,6,Em análise
1328,516,83,9,1328,2013-09-21T22:43:48.170Z,0.01600000075995922,116180.9,215773.94,99593.04,3954.85,40,0,Enviada
1329,33,31,3,1329,2017-11-04T13:53:56.449Z,0.017999999225139618,66728.89,95483.55,28754.66,1672.35,71,0,Aprovada
1330,561,91,3,1330,2013-12-01T01:57:48.246Z,0.0142000000923872,77162.39,139168.28,62005.89,1507.77,92,2,Em análise
1331,324,43,5,1331,2011-08-13T12:50:34.988Z,0.012500000186264515,125369.16,178573.9,53204.74,5677.63,26,5,Validação documentos
1332,481,30,10,1332,2020-10-23T13:49:48.204Z,0.022199999541044235,84483.11,102448.5,17965.39,2023.92,119,3,Enviada
1333,424,4,6,1333,2014-02-11T11:57:11.597Z,0.01360000018030405,154279.17,231273.75,76994.58,20483.73,8,4,Em análise
1334,407,65,9,1334,2018-06-11T04:25:52.889Z,0.012400000356137753,28329.58,56370.94,28041.36,568.81,78,1,Em análise
1335,766,76,2,1335,2022-06-22T10:50:38.587Z,0.02019999921321869,55651.72,105586.23,49934.51,11813.83,5,4,Enviada
1336,747,64,10,1336,2022-05-15T03:27:47.744Z,0.010900000110268593,28858.82,40438.83,11580.01,1689.82,19,2,Enviada
1337,39,50,5,1337,2020-05-23T10:00:27.891Z,0.008700000122189522,157068.48,212896.61,55828.13,9979.47,17,0,Enviada
1338,787,43,5,1338,2020-09-18T07:05:47.636Z,0.020899999886751175,35132.65,56895.53,21762.88,2752.66,15,4,Enviada
1339,159,84,2,1339,2015-06-23T14:35:15.129Z,0.009499999694526196,61409.94,92578.8,31168.86,926.82,105,5,Enviada
1340,621,6,8,1340,2014-10-11T12:43:46.078Z,0.019899999722838402,109489.53,181200.46,71710.93,2856.74,73,6,Enviada
1341,600,92,1,1341,2012-01-18T00:42:52.221Z,0.018300000578165054,91382.84,130527.53,39144.69,2877.13,48,6,Enviada
1342,726,25,10,1342,2015-10-15T16:17:32.968Z,0.018699999898672104,178690.12,215998.12,37308,11783.21,18,3,Em análise
1343,766,3,1,1343,2011-05-02T19:56:17.826Z,0.01269999984651804,148358.29,205410.99,57052.7,3813.04,54,5,Validação documentos
1344,306,36,1,1344,2011-03-09T13:37:34.983Z,0.011599999852478504,147127.92,202859.07,55731.15,3542.31,57,6,Em análise
1345,619,47,8,1345,2019-01-17T07:56:04.258Z,0.013500000350177288,158282.3,190212.99,31930.69,80747.34,2,3,Aprovada
1346,142,73,3,1346,2020-09-13T23:51:28.525Z,0.013299999758601189,196262.67,238448.81,42186.14,4325.87,70,5,Validação documentos
1347,252,42,7,1347,2015-05-26T16:11:47.470Z,0.021900000050663948,49821.71,76033.04,26211.33,1381.45,72,4,Aprovada
1348,887,63,5,1348,2019-01-06T11:43:16.378Z,0.019999999552965164,26131.05,46328.85,20197.8,600.76,103,6,Enviada
1349,473,1,4,1349,2013-09-16T23:46:48.830Z,0.017500000074505806,75198.01,110528.41,35330.4,4147.65,22,4,Aprovada
1350,823,93,9,1350,2010-08-15T11:51:26.047Z,0.01940000057220459,9363.91,17230.93,7867.02,205.56,112,5,Aprovada
1351,47,13,3,1351,2016-06-15T16:36:18.673Z,0.010900000110268593,32837.23,49985.32,17148.09,868.53,49,6,Enviada
1352,424,15,5,1352,2012-07-27T09:01:19.447Z,0.010999999940395355,77137.22,150679.09,73541.87,1633.25,67,6,Enviada
1353,676,94,2,1353,2013-05-13T21:06:54.969Z,0.01720000058412552,76431.58,127040.83,50609.25,1645.91,94,6,Validação documentos
1354,580,65,9,1354,2016-09-02T00:58:40.056Z,0.020500000566244125,68570.48,101492.85,32922.37,3082.76,30,5,Aprovada
1355,72,17,10,1355,2022-10-11T05:32:10.706Z,0.012400000356137753,18346.7,26021.24,7674.54,416.99,64,4,Enviada
1356,507,86,2,1356,2016-12-04T04:49:17.284Z,0.01119999960064888,77948.26,124659.35,46711.09,3162.86,29,0,Enviada
1357,448,81,2,1357,2021-04-16T11:21:13.691Z,0.017000000923871994,95388.09,134907.89,39519.8,2152.97,83,4,Enviada
1358,995,37,8,1358,2016-07-15T06:21:00.906Z,0.018300000578165054,98145.34,171412.73,73267.39,2131.27,102,0,Aprovada
1359,516,16,3,1359,2018-07-10T20:58:38.510Z,0.02239999920129776,88638.37,112410.48,23772.11,2290.61,91,0,Em análise
1360,627,84,2,1360,2022-04-25T18:57:28.534Z,0.00989999994635582,118616.86,231952.06,113335.2,4343.05,32,4,Em análise
